BJU,0.6069177685418683
GIQ,-0.4188151928110635
NRX,0.03259159824801916
KKX,-0.4538634410021498
KLX,0.7185667022192934
NRW,0.6633740641717538
CKV,0.9012395744265949
LRX,-0.27147177151726565
OOT,0.7739072757151704
IUV,0.7177148943916172
DHI,0.14760861683357085
BGL,-0.7048511085773852
ACJ,0.40829707523370407
GOY,0.8895757180662667
IMN,0.6386101703392282
AAN,-0.8469378787412345
NWY,-0.9549530676316764
DLT,-0.07872817429127732
LOR,0.8260174527867239
LOO,0.4447255888236501
AAA,0.9987711662113592
HLU,0.2545972005373014
KTV,0.7644599642568222
QUY,0.6240500781012759
LSW,0.07721782081644157
FTY,-0.8190989094484193
EFU,-0.7383339167977396
CFG,0.6309638268929736
AHS,-0.26125221908198215
ADE,0.20528193459758426
DGZ,-0.416576744870369
CIQ,0.783058469475828
BDD,0.8319927407983476
AHM,0.9114106813533929
BRS,0.8572735099692526
KYY,0.1280340482999125
ENU,0.20375979627781815
GLN,0.9244953849150257
JKK,-0.254730818977583
CGK,0.2616739673324844
