IPU,-2.500629074985236
NRY,-0.4212561779814438
BGL,-0.5287345164806809
BKQ,-0.9225337509941026
OUW,1.9956776122011322
AAN,-1.154868485315743
CGU,-1.5213665138576238
AUX,-0.8013850788261311
KYY,-1.0635015478714156
IJT,2.62678859215634
CFG,0.15448049382093818
AHT,-1.5623092310705236
GSU,-1.917159719707667
MRU,-0.6597485519921148
DKT,-1.5149906442260888
LQU,1.4287446013673348
IMN,-0.38316442543148505
AJP,-1.9474531814689346
EFU,-0.5529803012440808
DLZ,1.2883474935171852
NRX,-0.05575983217535972
GLN,1.1267682570047926
EGG,0.8944763266909528
ADE,-1.6825486336181932
LPY,-0.4631139871835469
HJV,-0.10869652026856853
OOT,-1.669596574131223
GOY,2.164320178115415
HYY,-0.3403092880840768
MSW,-2.257199164108966
NRW,-1.2497287009138376
FLT,-1.7021250692551897
DGO,1.6934113237484618
FFZ,-0.7808422391338965
KKX,-2.009805470444739
AHS,1.5251490663363019
QUY,-1.2921562791552548
GIQ,-0.18769288128266023
HLU,0.789631762017175
ACJ,-1.4125737112554009
LSW,0.3243780481598648
AAJ,0.915254729182669
BRS,-1.5676360551876443
IJP,-0.12420291617321387
LOR,-1.4399477352993018
ADR,1.7887537466473413
DLT,1.7829834664459525
MQR,-0.5231754290251506
BHI,-0.8391961296526596
LMX,-0.11071727741728768
BSX,-0.6818291352411937
LRX,-0.851854850382323
MZZ,-1.1173333633744484
KNP,0.48435078926393926
FNN,-0.9785799968369616
BDD,-1.0297787409343595
KTV,0.0009236453076116531
