RST,-0.31660957444409443
BGU,0.268158444362139
ATT,0.9457766422520506
QQZ,-0.8111993229543553
UVZ,-0.5795260025321807
LQU,-0.4461133304309153
FJP,0.5320082519119056
GUV,-0.8420531795052411
BKM,0.7887946823661038
BTT,-0.562026005988852
BVX,0.4360551935458905
FRX,0.5211035290333772
HQS,0.7861674183928862
CET,-0.5849221620335123
EMO,0.4465353550007276
LLZ,-0.2938480499356011
DUW,-0.22342580599440298
BQX,0.01662411365378813
COU,-0.7376525468956892
NYY,-0.2825509427546913
AUU,0.8809787021277968
EEW,-0.6387425435685425
LTY,-0.36967209593507855
FPX,0.6145566834165612
JUZ,-0.5000426148429129
CDT,-0.670419154177861
MPT,-0.6189710189121298
GOV,0.9713528295510567
AFO,-0.1733847798319026
APY,-0.20806534147507882
JKN,0.5140360333999099
DFK,-0.8745206465346924
HOS,-0.6609243008407442
MSX,0.4397602031474921
FHL,-0.36069746612257103
IOO,0.4033566211643158
JKT,-0.9542793120400173
GSV,0.18071923750274266
MQT,0.08849149746635798
ERT,-0.710287249342465
DDH,-0.762528274513925
GVV,0.8563083966072766
IJX,0.010033876658263052
CJT,-0.9001989414492604
ACF,-0.7028843212151314
DOT,0.3451056412069371
APQ,-0.0464711144218688
AIP,0.19532557264555273
AHH,-0.08344983157956642
EFG,0.8510299450502681
MMW,0.6504974553815945
GLU,0.9602889979457101
JTW,0.8784658834271033
DDK,0.4573957973364824
NQU,-0.894939157957237
EKQ,0.9982035533139464
EPS,-0.05336260868269016
DMP,-0.8780059287271331
ABZ,0.9828466210052855
KQS,0.14075343524288653
JKR,-0.08199195450205932
BUU,-0.9604211383338734
IVZ,-0.1431976610869825
NQQ,-0.6334585056237616
AAG,0.43789798430814875
EKK,-0.9842661949528486
CPS,0.06607136101323352
CIT,-0.9125675632698038
PUW,0.42965999180454717
ESU,0.9060389856186668
FKM,-0.9133589035043093
CCT,-0.7938316776663188
LOZ,0.031185947487069487
FJR,0.9649242088223664
NQX,-0.17708653837840016
MPS,0.23114590910853128
DHK,0.5233066606400751
CHI,0.8558401784328566
GIT,-0.6459666978153631
HIQ,0.8228520306410472
NNV,0.25284849429826317
FNP,0.6112138323146625
OPW,-0.4088895551277665
