BIO,-0.056357608202243815
AMV,0.022935213516775497
BMY,-0.11260290795828447
BFG,0.010898147741076747
IQV,-0.010359261765155777
IPQ,-0.03311341189001245
LMY,0.06651714855427293
FMO,-0.06388800831416014
TXY,0.05751204546202734
AAE,0.04838882455372519
DUX,0.08259273358941092
BBX,-0.009488110247183901
HKO,0.09751085001920212
YZZ,-0.09237969716678825
JQR,0.03910379411224863
JOV,-0.017576687323447804
FVW,-0.004206443175493111
HPZ,0.012458076919454867
BMN,-0.04936647097028476
MUV,-0.0349084336826277
AHL,0.0009190501217437357
OZZ,0.031578574006422964
EJV,0.03483157388532541
DDE,0.03266973417775927
BCI,0.0029362548514297974
GIL,-0.05879492317998586
EGG,-0.03436955397495714
DOS,-0.0315307323068454
GVX,0.00501274666897055
PPQ,-0.059546663959494615
IPP,-0.052157767828032386
ATZ,-0.05615801807546597
XXZ,0.02767008675244716
AMX,0.02828723379518321
DWW,-0.0016281825305838088
IPV,0.003385295054741146
HLQ,0.054118338283899024
BBZ,-0.0025002931731144262
GKN,-0.007677327482279046
HJQ,0.0028159032986554574
QWZ,-0.03483284766527456
IKU,-0.047001862922732764
KKU,-0.009452508428303702
HHO,0.07319683666404551
AQW,0.04527934113531751
IVV,0.05220659902679598
QUZ,-0.04193001012645632
CJX,-0.017202927251813178
BDP,-0.02094247310146446
EEW,-0.04072817994899401
ACI,0.009634957847165119
DHL,0.0747108328307108
HHN,-0.07968377348619851
BOR,0.045541393862505546
HZZ,-0.0016817370843770247
NUX,0.11145715065482323
KMX,0.010844919126862215
DGY,-0.02049267036724234
ERX,0.026433105584772694
NYY,0.044238689885683
CGW,-0.09136371466378163
BLZ,0.05227313673963608
CJS,0.07031538238077571
FIT,-0.012202163922701417
HRU,-0.05774690077314075
JMO,-0.055331932998081756
DEE,0.07402950779260699
FOO,-0.0391822472837517
DFK,0.008711452455038418
COY,-0.08215053680868879
KPR,-0.08678471754087953
